text,label,multi_label,split,language,length,source,potential_noise
mày ăn xong thì cút ngay luôn nha 🙂,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
người ghép có trái 😁😁,1,openai/gpt-oss-20b,test,vi,5,vsmec,0
"eo ôi thằng nhóc áo xanh cuối cùng, sao mà lớn lên chắc là sói ca haha",1,openai/gpt-oss-20b,train,vi,17,vsmec,0
điều quan trọng là đồng nghiệp hay và sếp,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
đúng wow,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
mấy thằng thú vật 😡,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"đã ăn xong, hết hứng, đéo nói nữa",1,openai/gpt-oss-20b,test,vi,8,vsmec,0
để nhìn mà thôi :)),1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đau khổ cả một thế hệ 😔,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
nói thật không hiểu thế hệ này nghĩ gì. động nhỏ vào là kêu này kêu nọ. ở nhà trường có vấn đề thì kêu um… chứ sau này ra ngoài xã hội mà ngu thì nó vả không trượt phát nào chứ ở đó mà kêu. tiên trách kỷ hậu trách nhân,1,openai/gpt-oss-20b,train,vi,53,vsmec,0
per có lẽ sau này kìm bạn trai sẽ không đi gym 😖,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
Có nhiều người bảo con này giả ngu nhưng khi xem lại nhiều lần thấy nó thực sự ngu không phải giả đúng đi!!,1,openai/gpt-oss-20b,train,vi,24,vsmec,0
pháp đã không còn thời gian bình yên nữa rồi,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
ko phải để xé giấy à?,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
"đã bị bắt nạt, im lặng, hà hối, luôn tội nghiệp, ai biết tới đâu chừng ...... ha ha ha",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
đôi chân ngắn sao đây ta?,1,openai/gpt-oss-20b,test,vi,6,vsmec,0
"tao đã là master nấu cơm kiểu này rồi ,, giờ mất điện thì nấu bằng bếp ga đúng:))",1,openai/gpt-oss-20b,train,vi,19,vsmec,0
hahahaha mình bị cười gấp gọn ghê . nhớ ngày sinh nhật mình ghê . chắc các mẹ ở guru cũng rủa dữ lắm hahaha per,1,openai/gpt-oss-20b,train,vi,26,vsmec,0
"đáng tiếc, đẹp trai mờ không có chim",1,openai/gpt-oss-20b,train,vi,8,vsmec,0
"mấy thằng ngoài bình luận gặp tao, tao cắt mỏ từng người. cha mẹ đéo dạy, xã hội dạy mà. cònphèn đá lắm!",1,openai/gpt-oss-20b,train,vi,23,vsmec,0
đi mệt quá các con ơi,1,openai/gpt-oss-20b,test,vi,6,vsmec,0
xem vài lần rồi vẫn thấy hay,1,openai/gpt-oss-20b,test,vi,7,vsmec,0
thanh niên quay phim cuối hỏi chị ơi chị có sao không,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
mong muốn hòa bình ở Triều Tiên sớm trở thành thực tế. tạm biệt! # per,1,openai/gpt-oss-20b,train,vi,16,vsmec,0
"bắt cóc, bỏ đĩa. quanh đi quẩn đi lại chỉ khổ dân đen thôi!!",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
bố mẹ là người yêu ta không điều kiện thật ...,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
crush tui mất rồi.,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
sg chưa mưa rồi,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
tao tức bạn trai tao 5 ngày rồi nó đéo dỗ tao luôn đúng hix,1,openai/gpt-oss-20b,train,vi,15,vsmec,0
"hồi lớp 1 đi theo nhóm bạn về học nấu. rồi là cơm sống, sợ quá vùi gạo trong đống tro",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
"có tài nhưng lúc nào cũng muốn làm diễn viên hài 🤣🤣🤣, khoái thanh niên này thật buồn cười vkl",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"con ngu dù bố mẹ có là ai cũng là người sinh ra mày nuôi em lớn khôn lớn lên không biết hiếu được gì mà còn sủa bậy, làm phiền mọi người đều đi đâu",1,openai/gpt-oss-20b,train,vi,36,vsmec,0
per ngồi ôm bụng cười và nhớ tới nhiều nhân vật đó,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"đây là chuyện thật nhé. đang đi bình thường qua đoạn cầu giấy, anh csgt thổi lại “gạt chân chống lên em, anh nhắc nhỉ thôi, đi đi” 😂 hú hồn",1,openai/gpt-oss-20b,train,vi,31,vsmec,0
Các bạn làm cha đi rồi mới hiểu được bố mẹ mình yêu mình bao nhiêu đúng.,1,openai/gpt-oss-20b,train,vi,17,vsmec,0
có mà ngược lại ... thời đại thay đổi rồi,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
per anh tập gym cho to làm sao để đi ư : ))),1,openai/gpt-oss-20b,train,vi,13,vsmec,0
đây là cách các chàng trai làm cô gái chú ý tới họ hả ?,1,openai/gpt-oss-20b,test,vi,15,vsmec,0
"Mẫu này lạ mắt đẹp quá, nhìn",1,openai/gpt-oss-20b,test,vi,7,vsmec,0
tôi rơi nước mắt ... huhu,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
thế đéo nào nó lại đánh dưới đấy nhỉ,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
"tao hứa từ giờ tới cuối năm, nếu tao không tìm được vợ thì tao sẽ quyết định sớm lấy 😊",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
"đóng của trường, đi vào tù, điều người xấu xa : ham lợi nhuận : lừa đảo phụ huynh lấy tiền đi",1,openai/gpt-oss-20b,test,vi,22,vsmec,0
bà tôi đã đã đã qua khi tôi chưa biết gg là gì,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
mong sau này cũng được như ông bà,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
nó sẽ thì thầm vào tai mày “dượng đây” 🤣🤣,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
công tình yêu này nhân viên đông ao luôn hả?,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
thiếu năng đội nón không nổi thì sao có đủ năng lực lái xe. nhìn là thấy hãm.,1,openai/gpt-oss-20b,train,vi,18,vsmec,0
"tao cưới rồi, cưới nữa cho vợ, tao chém, tao chết à",1,openai/gpt-oss-20b,test,vi,12,vsmec,0
vậy là đúng quy trình rồi,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
và đó đéo là tao đâu  =))),1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"điều mình thích là đủ, không làm phiền ai cũng được",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"ko ngon lắm, không khéo mà ỉa cứt toe toét vào mặt í :)))",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
có ai ngớ ngẩn như tao không mình con nhỏ bên cạnh nhà 4 năm dù nó ngồi cùng bàn với tao suốt mấy năm cấp 3 :(((,1,openai/gpt-oss-20b,train,vi,28,vsmec,0
"per em ơi, tính ra nhớ lần mình dạo trên cầu per, mấy ông đó vứt xuống sông, ít nhất còn có não hơn đúng mấy đứa vụ này",1,openai/gpt-oss-20b,train,vi,29,vsmec,0
per huhu em không biết đi xem phim với ai nữa 😭,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"cmt vui nhộn vll, nhớ mình đã từng chạy ngỗng :)))",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"đã nhỏ rồi cũng như thế, lớn lên ai chịu yêu chết được đi đi đi",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
gần 1h đêm con trai xem xong nói chuyện mắt vẫn rạng đẹp 😔😔,1,openai/gpt-oss-20b,test,vi,14,vsmec,0
có thể mưa rơi xuống ổngấy sẽ hết ngáo ??????,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"vì thế bố tao không cho đi cùng . cụ bảo còn năm lăn cả bể xuống ruộng, trèo lên mái nhà của người ta để đi ??",1,openai/gpt-oss-20b,train,vi,28,vsmec,0
"đỉnh rồi , ước mơ thơ ấu của mình đã được cậu bé này làm nên",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
"Nếu câu chuyện này thật thì sao? Chưa có gì, nhưng nếu lên chửi người ta thì là rẻ rách.",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
bọn lừa lừa,1,openai/gpt-oss-20b,train,vi,3,vsmec,0
"xem lại, không chán, tuyệt vời nhất luôn 😭",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
"đúng rồi đấy, như thế là đang bị ảo tưởng sức mạnh",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"cảm giác này vừa giận, vừa vô vọng, là nỗi vất vả của nông thôn như mình, mà đéo thấy gì vui đâu.",1,openai/gpt-oss-20b,train,vi,23,vsmec,0
lêu lêu anh :)) đồ chó con không có mẹ ẳm :)),1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"đợi một người qua 1 và coi đó là tình cờ 😂😂😂 mình đã từng, nhưng đó là mình cũ. thật buồn cười 😁",1,openai/gpt-oss-20b,train,vi,24,vsmec,0
topic này đúng vibe quá lắm.,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
người ta mất 6 tháng học lái xe nhưng mất cả đời học văn hoá để đỗ xe để 😑,1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"mong là chuyện không thật, nếu thật thì đau lòng lắm, thật là nặng, điều 😪😪",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
"quần áo, xe như thế là thấy gia đình có điều kiện tnao rồi 😂 anw, mong ông bà luôn khỏe mạnh, vui vẻ < 3",1,openai/gpt-oss-20b,train,vi,26,vsmec,0
"tao làm người rùng mình luôn , ghi công mày 😑😑",1,openai/gpt-oss-20b,test,vi,11,vsmec,0
per đúng cấp nào rồi em,1,openai/gpt-oss-20b,test,vi,6,vsmec,0
"Cảm ơn, giỏi vì nước quên mình, vì dân phục vụ...",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
đô thị tôi đủ người còn dân điểm kém đó cái ? cha đứa điếc người,1,openai/gpt-oss-20b,train,vi,16,vsmec,0
"mình đã xem rất nhiều video kiểu này rồi, nên thấy cũng bình thường =)))",1,openai/gpt-oss-20b,train,vi,15,vsmec,0
"cực nguy hiểm, nhảy mà không qua thì chắc chắn dập mặt",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"mình thấy rắn quá sợ, mà cái gì sợ là mình thường muốn đi đúng tiêu đúng diệt! -))",1,openai/gpt-oss-20b,train,vi,19,vsmec,0
cắt là gu của tôi :))) yêu quá hiuhiu,1,openai/gpt-oss-20b,test,vi,9,vsmec,0
"kinh ngạc, cần nhiều tấm lòng tốt hơn nữa, thật ý nghĩa",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
free được không hả 😮,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"đưa đi chúng vào nhà đá! quá độc ác, không giết người bằng súng như thế này là giết hàng loạt đấy thât khốn nạn",1,openai/gpt-oss-20b,train,vi,25,vsmec,0
per vẩy cố gắng luôn =)),1,openai/gpt-oss-20b,test,vi,6,vsmec,0
điểm bài tủ 1 thời=)),1,openai/gpt-oss-20b,train,vi,5,vsmec,0
điểm dơvãi dume :v,1,openai/gpt-oss-20b,test,vi,4,vsmec,0
đã thấy ghét rồi...,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
tôi nói với các ông nhé . đưa bộ qua chốt cũng chưa chắc ngon ăn per,1,openai/gpt-oss-20b,train,vi,17,vsmec,0
per ai làm mày thiết kế thế này à ???,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
"per thế lol mỗi lần tới fucklong uống luôn gặp ex - đồng nghiệp đứng cửa chào, tụt mút, đéo muốn uống nữa :)",1,openai/gpt-oss-20b,train,vi,24,vsmec,0
đi tưởng mà dưới sông có cá sấu nữa chắc hết dám đi,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
per đánh mặt hài vler :))),1,openai/gpt-oss-20b,train,vi,6,vsmec,0
"nhiệm vụ của con mẹ giáo viên chủ nhiệm là lớn nhất luôn, đuổi con mẹ đi công việc đi học đi đi",1,openai/gpt-oss-20b,train,vi,23,vsmec,0
chả có nước mắt à 😔,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
per đã là con lạ . nay hàng họ to quá ;)))),1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"đang lười quá nè , làm sao giảm lười đi",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
khổ lắm em nó . ??,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
phải con tao tao cho cả lũ chó cắt tay hết!,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
học bài từ năm ngoái 😂😂😂😂😂👍👍👍,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
Pháp luật Việt Nam lên tiếng hộ em nó cái đúng điều,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
đùa quá add ơi! y tế nào lương 24tr thế?,1,openai/gpt-oss-20b,test,vi,10,vsmec,0
người Việt mình tự làm hại nhau thôi. đừng để thừa cho Trung Quốc.,1,openai/gpt-oss-20b,train,vi,14,vsmec,0
mày cứ ngồi canh đó cho mình. có muỗi nào hở hé thì ăn ngay??,1,openai/gpt-oss-20b,train,vi,15,vsmec,0
"per đây là chàng trai vừa đẹp vừa thông minh, hy vọng per học hỏi được đúng! cảm ơn đây",1,openai/gpt-oss-20b,test,vi,20,vsmec,0
đã nóng khi nhìn,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"đúng rồi mà kệ, tao không quan tâm chút nào. chụp cho ai thì chụp",1,openai/gpt-oss-20b,test,vi,15,vsmec,0
đáng yêu lắm =))))),1,openai/gpt-oss-20b,test,vi,4,vsmec,0
per huhu đời ơiii,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
t thấy tội nghiệp đứa cải,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
"thằng ác ôn, con nhỏ nhờ giải phóng mạng nhện mà cũng không giúp, tao là móc gậy ra thọc .. à nhầm giải phóng mạng nhện ra liền ..",1,openai/gpt-oss-20b,train,vi,30,vsmec,0
cả nhóm súc vật này,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"ngày nào cũng thấy tàu trật bánh, hơi buồn",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
dell hiểu sao ngày trước tao có thể cầm nó trụn tay đi câu cá 😳😳😳 nhớ lại vẫn thấy ớn 😂,1,openai/gpt-oss-20b,train,vi,22,vsmec,0
bộ phim này làm sinh viên có lý do để lười học lý thuyết đúng là đây 😆!,1,openai/gpt-oss-20b,train,vi,18,vsmec,0
"bảo dân trí thấp, vẫn tự ái",1,openai/gpt-oss-20b,train,vi,7,vsmec,0
mẹ nó điên tới mức này rồi à,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
anh cứ không bỏ em đi😢,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
vừa leo dốc thấy crush cười =)),1,openai/gpt-oss-20b,train,vi,7,vsmec,0
per haha cái t2 phù hợp với em nè ;)),1,openai/gpt-oss-20b,train,vi,10,vsmec,0
trường mình chị lao công đã đóng:((,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"vậy thì sao? Miếng cơm nghề nghiệp của người ta. Nếu không thích quay thì lên đòi ban tổ chức, hoặc đừng chơi bóng mà, chứ đâu có kiểu bố đời như thế đâu.",1,openai/gpt-oss-20b,train,vi,34,vsmec,0
tuổi thơ mình lớp 4 đã yêu một anh chàng từ một viên phấn vôi đấy.,1,openai/gpt-oss-20b,train,vi,16,vsmec,0
đi đường quen thôi mà! đường lạ thì ngồi sau nhé =)),1,openai/gpt-oss-20b,train,vi,12,vsmec,0
đừng quên đồng nghiệp haha,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đéo chơi :)),1,openai/gpt-oss-20b,train,vi,3,vsmec,0
"5 năm thì hơi sớm lắm 🤣, mình chỉ ước sau này có ai muốn phiêu du cùng gia đình họ đúng điều thôi điđi 😌!",1,openai/gpt-oss-20b,train,vi,26,vsmec,0
điều nguy,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
"trung bình thu nhập thôi mà, không phải mọi nhân viên đều như thế 😏",1,openai/gpt-oss-20b,train,vi,15,vsmec,0
đồ điên,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
"khác đéo gì. về thái độ lồi lốm, nhìn đang sút cho phát 🤬🤬",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
"con gái bây giờ chẳng nhờ được cái đéo gì, nhờ có phát mà đập mẹ luôn cái bình",1,openai/gpt-oss-20b,train,vi,19,vsmec,0
đỉnh thật . tôn . giọng mình khó lắm mà anh này nói được giỏi 😁,1,openai/gpt-oss-20b,train,vi,16,vsmec,0
đẻ sao mà cu con đẹp quá đấy trời 😍,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
câu chuyện khiến ta rơi nước mắt thật,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
Tam Đảo trời đẹp các mem à,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
ngáo ... thật có thật luôn này,1,openai/gpt-oss-20b,test,vi,7,vsmec,0
"đúng rồi, phải chia tay vì gặp loại óc chó như thế này cơ",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
đội đúng đồng đi đi đi cùng được à?? lỗi vãi,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"qtrong, mày phải có tiền mà, nghèo thì xem",1,openai/gpt-oss-20b,test,vi,9,vsmec,0
"lúc bé nấu bằng này không, nấu hơi quá ngon, làm cơm cháy ăn bao nhiêu.",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
ối dồi ôi! giống con lợn hồng à! haha,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
chủ tịch nặn mụn tai rồi cuối cùng rơi nước mắt thật,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"đã gần 10 năm rồi xem đi lại gần 30 lần, nhớ nhé !!!",1,openai/gpt-oss-20b,test,vi,14,vsmec,0
tôi cũng muốn được cảm nhận như thế ??,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
đỉnh pha cuối bonus 😂😂,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
Phim này làm người xem cũng rơi nhiều nước mắt.,1,openai/gpt-oss-20b,train,vi,10,vsmec,0
sản phẩm này khá mới lạ ở Việt Nam,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
"móng tay và tóc cứ mọc đúng dài hơn theo thời gian, sao chỉ có con chim mà không mọc dài hơn nữa ta",1,openai/gpt-oss-20b,train,vi,24,vsmec,0
đơn giản thôi : giống con chó à. khi ta đuổi nó chạy. khi ta chạy nó đuổi.,1,openai/gpt-oss-20b,train,vi,18,vsmec,0
"Mọi người đều muốn cho con hết nhưng vì chưa có nên thôi, khi có con mới hiểu đúng lòng cha mẹ đó.",1,openai/gpt-oss-20b,train,vi,23,vsmec,0
bạn đã ăn chưa?,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
buồn hơn là đối với 1 cô con gái năm lần bảy lượt chủ động ib họ nhưng vẫn bị coi thường ... xem mà không rep ... hết lòng là như vậy ... 😞😞😞,1,openai/gpt-oss-20b,train,vi,35,vsmec,0
đỗ góc cua như này thìtầm nhìn che quá chs bênh,1,openai/gpt-oss-20b,test,vi,11,vsmec,0
hôm nay quên vào xem bình luận trước !! tính xem con nhện nước bạn khác con nhện nước mình như thế nào ! ai ngờ đâu khác xa quá !! d mày mày adm ơi làm hết hồn !!,1,openai/gpt-oss-20b,train,vi,40,vsmec,0
đau lắm mà phải tham vài đồng tiền đó sao nhỉ,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"à , thực ra là nó dụ mình 😂",1,openai/gpt-oss-20b,test,vi,9,vsmec,0
tao cười ỉa cho bọn đó ấy  :))),1,openai/gpt-oss-20b,train,vi,8,vsmec,0
tripod dựng cao lên để chụp thì thần kinh ở đâu :) dume ghép video xem mà chèn tiêu đề như con cặc ấy,1,openai/gpt-oss-20b,train,vi,24,vsmec,0
ai cho mình link page con này vì thích xem live bán đồ gê đồ đồ đồ đồ đồ!,1,openai/gpt-oss-20b,train,vi,19,vsmec,0
mấy người có chuyện vui gì :))!,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
sợ lắm,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
đôi khi chỉ muốn mấy đứa bá dơ này chết thay cho chị nữ sinh giao gà thì đúng là biết mấy đúng...,1,openai/gpt-oss-20b,train,vi,23,vsmec,0
"phim hay, dã man, diễn viên chính đẹp trai, xem đi xem lại không chán",1,openai/gpt-oss-20b,train,vi,15,vsmec,0
"thanh xuân của tớ đã gặp cậu rồi, 4 năm rồi, chỉ có điều vẫn là 2 đường thẳng song song",1,openai/gpt-oss-20b,train,vi,21,vsmec,0
đạo cụ sai,1,openai/gpt-oss-20b,test,vi,3,vsmec,0
"14/2 năm ngoái tao đã mọc sừng, nên 14/2 năm nay tao quyết định cắt sừng 😊",1,openai/gpt-oss-20b,train,vi,17,vsmec,0
"cố , nhanh khỏi bệnh rồi về bên anh",1,openai/gpt-oss-20b,train,vi,9,vsmec,0
"nhỏ nhìn qua 1 lần, nó bị kẹt ngay trước cửa nhà người ta trong hẻm, mỗi lần đi qua lại muốn lao tới cà khịa, cứ đều đều như vậy đều.",1,openai/gpt-oss-20b,train,vi,32,vsmec,0
ghét lắm nồi,1,openai/gpt-oss-20b,train,vi,3,vsmec,0
vui mừng anh 👏👏👏 chúc anh may mắn . cố lênnnnn 💪💪💪,1,openai/gpt-oss-20b,train,vi,12,vsmec,0
"điều là hết những điều đẹp nhất của Pháp mà không phun nước, cứ để cháy rần rật đúng nhỉ",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"thu trăm tỷ, phạt 5tr, rồi sang tỉnh khác làm nghề ha ha",1,openai/gpt-oss-20b,train,vi,13,vsmec,0
đùa vui không nguy hiểm gì đâu luôn,1,openai/gpt-oss-20b,test,vi,8,vsmec,0
"toàn mấy con bán hàng online đăng chỉ để cau view, phạt nặng vào",1,openai/gpt-oss-20b,test,vi,14,vsmec,0
đã thấy tội ghê ????,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
em thật lòng tổn thương!,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đôi khi đột nhiên ghen mà không phải là gì của nhau 🙃🙃🙃,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
lợi thế khi không nghe lời vợ ??,1,openai/gpt-oss-20b,train,vi,8,vsmec,0
đáng lẽ bệnh của tao không nặng đến mức này đúng,1,openai/gpt-oss-20b,test,vi,11,vsmec,0
đau vãi :))),1,openai/gpt-oss-20b,train,vi,3,vsmec,0
"thế giới lúc này thật đáng sợ quá 😌😌 tâm cần tịnh, không phải tiêu vội nha các ông 😢",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
đó ý tưởng thông minh con,1,openai/gpt-oss-20b,train,vi,6,vsmec,0
giống 1 trò may rủi nhỉ @@,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"hồi bé đi học phải qua nhà nuôi ngỗng, nó dí chạy thấy bà ngay, ngày nào cũng phải cầm cây theo. thề luôn tới giờ vẫn sợ con này khiếp luôn đúng rồiđúng đúngđúng 😭",1,openai/gpt-oss-20b,train,vi,36,vsmec,0
"đã xem bình sữa của em, thấy ngon quá , chị sinh em bé thì không còn sữa gì đâu.",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
"người gọi là ngốc, mà cứ đâm đầu vào đấy :)",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
gửi nhầm clip hát chế cho nó,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
cảm ơn . bạn .,1,openai/gpt-oss-20b,test,vi,5,vsmec,0
địt mẹ mấy thằng quê,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"đúng rồi! không phải trầm cảm đâu. thứ đó, còn kinh khủng hơn nhiều",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
"Ngày xưa nhà nuôi vài con điên này, giọng nó đã khó nghe nên không suốt ngày ngoạc ra, khi về nhà thì thấy giọng bọn n đầu tiên. Xong cho ăn, rõ ràng là cho n ăn đàng hoàng mà đến n+1 lần bị n mổ và đuổi bợt mạng. Chốt là tao ghét bọn nì dã man. Ám ảnh cả tuổi thơ :(( thứ yêu nghiệt.",1,openai/gpt-oss-20b,train,vi,68,vsmec,0
chưa có dịp nói lời cảm ơn và xin lỗi. vì chúng ta xứng đáng được yên bình,1,openai/gpt-oss-20b,train,vi,18,vsmec,0
"đã rồi, tôi sẽ hết nước uống ở đây nữa :((",1,openai/gpt-oss-20b,train,vi,11,vsmec,0
"cưng quá trời, anh cho em một ảnh nha ạ",1,openai/gpt-oss-20b,train,vi,10,vsmec,0
ồ ra thế . tớ nhớ:)) hy có cơ hội chạm nó . trông như cục í uwu,1,openai/gpt-oss-20b,test,vi,18,vsmec,0
"per nhớ những ngày tháng cta bên nhau ghê, giờ thì chả còn gì",1,openai/gpt-oss-20b,train,vi,14,vsmec,0
cách xử lý khôn ngoan,1,openai/gpt-oss-20b,test,vi,5,vsmec,0
per :)))) đáng cười vãi,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
"nếu diễn viên chính còn trẻ, xinh hơn, đang yêuc hơn thì mình sẽ xem haizz",1,openai/gpt-oss-20b,train,vi,16,vsmec,0
"địt mẹ mày viết ở đâu mà nước không tới, ngulon ơi đi",1,openai/gpt-oss-20b,train,vi,13,vsmec,0
"mỗi năm đi để cảm thấy không khí xuân, không đi thì thấy thiếu thiếu. nhà mình cách chợ 10km",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
điên giật hết cả mình .:)),1,openai/gpt-oss-20b,train,vi,6,vsmec,0
đỉnh nhất,1,openai/gpt-oss-20b,train,vi,2,vsmec,0
khi bé còn say mùi khói này nữa chớ đâu đi . 😄,1,openai/gpt-oss-20b,train,vi,13,vsmec,0
đề thi cuối cùng cũng lỗi được!!! hơi bực,1,openai/gpt-oss-20b,train,vi,9,vsmec,0
chọn thằng nào có tương lai hơn . tức là bố mẹ giàu hơn,1,openai/gpt-oss-20b,test,vi,14,vsmec,0
mình thi xong mà vẫn không rơi đi 😢,1,openai/gpt-oss-20b,test,vi,9,vsmec,0
đùa vãi thế này,1,openai/gpt-oss-20b,train,vi,4,vsmec,0
"cứ vì kiếp trước mày làm nhiều, giờ phải trả ngay đi",1,openai/gpt-oss-20b,train,vi,12,vsmec,0
quả cr7 mà kill gì đéo nhỉ,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
"đây là đội công an của nhân dân Việt Nam, cảm ơn bạn nhiều điều tốt đẹp hơn nhé vanew",1,openai/gpt-oss-20b,train,vi,20,vsmec,0
đẹp quá rồi đi mất,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
t chỉ thấy tình yêu của tao đã tan vỡ thôi,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
chó nhà giàu như vậy,1,openai/gpt-oss-20b,train,vi,5,vsmec,0
đây dây trong ảnh đầu xinh quá,1,openai/gpt-oss-20b,train,vi,7,vsmec,0
người    ngoài không gian nói tiếng Anh ????? nà ní ?????,1,openai/gpt-oss-20b,train,vi,11,vsmec,0
đó cứ khi trông giàu sang phú quý thì sẽ sòng phẳng mà thôi,1,openai/gpt-oss-20b,train,vi,14,vsmec,0
"tao cũng có một nỗi sợ khác, giống con yêu tinh này, là con yêu nghiệt ngan đực :3 con này thành tinh hung ác vãi_chưởng, đi ra vườn đéo làm gì nó, nó cũng rượt mình. đậu! đó là tao kể khi bé thôi =) chứ lớn lên tao biết vơ cây củi theo để ra vườn rồi =))",1,openai/gpt-oss-20b,train,vi,60,vsmec,0
mày đẹp lắm? tao ốm chút đã xấu hoắc,1,openai/gpt-oss-20b,test,vi,9,vsmec,0
